GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,SalePrice,SaleType,SaleCond
914452080,RESIDENTIAL,SPLIT FOYER,50010,OPAL,51300,0,153700,205000,Mitchel,10400,Dwg&Lot,0,1,1985,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1100,980,4,1,0,0,Attachd,1985,2,492,2018,5,212000,WRDConv,Normal
914452090,RESIDENTIAL,SPLIT FOYER,50010,OPAL,57500,0,172400,229900,Mitchel,12150,Dwg&Lot,0,1,1979,C'Block,CompShg,HdBoard,Wd Shng,None,GasFWA,Yes,1300,1001,5,2,1,0,BuiltIn,1979,2,502,2016,6,233000,WRDConv,Normal
914452100,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,OPAL,47400,0,142000,189400,Mitchel,12000,Dwg&Lot,0,1,1980,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1362,880,5,2,1,0,Attachd,1981,1,352,2018,10,181250,WRDConv,Normal
914452190,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,OPAL,43700,0,131100,174800,Mitchel,9187,Dwg&Lot,0,1,1983,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1080,1084,5,3,0,0,Attachd,1983,2,484,2017,11,189000,WRDConv,Normal
914452190,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,OPAL,43700,0,131100,174800,Mitchel,9187,Dwg&Lot,0,1,1983,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1080,1084,5,3,0,0,Attachd,1983,2,484,2017,6,157000,WRDConv,Normal
914453020,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CRYSTAL,56400,0,169200,225600,Mitchel,11055,Dwg&Lot,0,1,1994,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1581,775,6,3,1,0,Attachd,1994,2,480,2018,8,228800,WRDConv,Normal
914453040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CRYSTAL,65500,0,196300,261800,Mitchel,14678,Dwg&Lot,0,1,1996,P'Conc,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1404,1379,8,3,0,0,Attachd,1996,2,561,2016,6,255000,WRDConv,Normal
914453080,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,CRYSTAL,56800,0,170500,227300,Mitchel,9600,Dwg&Lot,0,1,1998,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1539,1099,6,3,1,0,Attachd,1998,2,485,2018,4,255000,WRDConv,Normal
914460110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,RUBY,67700,0,203100,270800,Mitchel,12864,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1409,1409,4,1,1,0,Attachd,2002,2,576,2018,4,266500,WRDConv,Normal
914465010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,TOPAZ,75200,0,225700,300900,Mitchel,13249,Dwg&Lot,0,1,2002,P'Conc,CompShg,CemntBd,CmentBd,No Data,GasFWA,Yes,1794,1794,5,2,0,0,Attachd,2002,3,768,2018,7,315000,WRDConv,Normal
914465070,RESIDENTIAL,2-STORY 1946 & NEWER,50010,TOPAZ,71800,0,215400,287200,Mitchel,13884,Dwg&Lot,0,1,2001,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2287,1176,10,4,1,0,Attachd,2001,2,770,2017,11,286000,WRDConv,Normal
914467020,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CRYSTAL,73200,0,219500,292700,Mitchel,10558,Dwg&Lot,0,1,1997,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2124,1429,9,3,1,0,Attachd,1997,2,675,2019,5,285000,WRDConv,Normal
914467040,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CRYSTAL,72200,0,216600,288800,Mitchel,11050,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1943,1049,8,3,1,0,Attachd,1998,3,741,2017,5,275000,WRDConv,Normal
914469070,RESIDENTIAL,2-STORY 1946 & NEWER,50010,ONYX,55000,0,164900,219900,Mitchel,9847,Dwg&Lot,0,1,1996,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1653,839,6,3,0,0,Attachd,1996,2,675,2016,11,235000,WRDConv,Normal
914470010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ONYX,67300,0,202000,269300,Mitchel,17297,Dwg&Lot,0,1,1997,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1596,1596,6,3,1,0,Attachd,1997,3,912,2016,4,265500,WRDConv,Normal
914470020,RESIDENTIAL,2-STORY 1946 & NEWER,50010,CRYSTAL,59600,0,178600,238200,Mitchel,10940,Dwg&Lot,0,1,1999,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1596,798,6,3,1,214,Attachd,1999,2,587,2016,3,250000,WRDConv,Normal
914474010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ONYX,61600,0,184800,246400,Mitchel,7814,Dwg&Lot,0,1,2000,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1515,1502,6,3,1,0,Attachd,2000,2,453,2017,10,252000,WRDConv,Normal
914476090,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50014,DIAMOND,41700,0,124900,166600,Mitchel,10800,Dwg&Lot,0,1,1977,C'Block,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,1103,1053,4,2,0,0,Attachd,1977,2,672,2016,8,156250,WRDConv,Normal
914476150,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,DIAMOND,52400,0,157100,209500,Mitchel,12012,Dwg&Lot,0,1,1984,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1089,1080,5,2,0,0,Attachd,1984,2,567,2016,8,200000,WRDConv,Normal
914476190,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010,DIAMOND,41700,0,125200,166900,Mitchel,13991,Dwg&Lot,0,1,1981,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,980,912,5,2,0,0,2 Types,1981,2,572,2016,12,177000,WRDCash,Normal
914476380,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,TURQUOISE,52100,0,156100,208200,Mitchel,9947,Dwg&Lot,0,1,1990,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1217,1188,6,3,0,0,Attachd,1990,2,497,2017,5,227000,WRDConv,Normal
914476460,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ONYX,47900,0,143800,191700,Mitchel,10260,Dwg&Lot,0,1,1989,C'Block,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1102,1138,5,2,0,0,Attachd,1989,2,891,2017,1,193500,WRDConv,Normal
914476480,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ONYX,50700,0,152000,202700,Mitchel,10260,Dwg&Lot,0,1,1991,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1164,1164,5,2,1,0,Attachd,1991,2,528,2017,10,204000,WRDConv,Normal
914476510,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ONYX,71100,0,213400,284500,Mitchel,10722,Dwg&Lot,0,1,1999,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1639,1639,5,1,0,0,Attachd,1999,2,651,2016,3,240000,WRDConv,Normal
914477020,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,DIAMOND,51000,0,152900,203900,Mitchel,7200,Dwg&Lot,0,1,1974,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1174,1124,6,2,0,0,Attachd,1974,2,480,2018,12,216000,WRDConv,Normal
914478045,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,DIAMOND,46800,0,140200,187000,Mitchel,12328,Dwg&Lot,0,1,1976,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1034,1012,6,3,0,0,Attachd,1976,3,888,2016,8,201500,WRDConv,Normal
916176030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,TIMBERLAND,51100,0,153300,204400,Timber,14375,Dwg&Lot,0,1,1958,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1344,819,7,3,1,0,Basment,1958,2,525,2017,7,219000,WRDConv,Normal
916176030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,TIMBERLAND,51100,0,153300,204400,Timber,14375,Dwg&Lot,0,1,1958,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1344,819,7,3,1,0,Basment,1958,2,525,2016,6,199000,WRDConv,Normal
916225100,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,IRONWOOD,97800,0,293500,391300,Timber,33331,Dwg&Lot,0,1,1984,Wood,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1852,1756,6,3,2,0,Attachd,1984,2,674,2016,10,387500,WRDConv,Normal
916225140,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,IRONWOOD,107000,0,321000,428000,Timber,33472,Dwg&Lot,0,1,1992,C'Block,CompShg,ImStucc,ImStucc,None,GasFWA,Yes,2140,2123,6,2,0,0,Attachd,1992,4,1302,2016,6,426000,WRDConv,Normal
916226030,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014,IRONWOOD,62400,0,187100,249500,Timber,4084,Dwg&Lot,0,1,1986,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1501,1277,6,2,1,0,Attachd,1986,2,512,2016,8,255000,WRDConv,Normal
916226160,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014,IRONWOOD,72900,0,218700,291600,Timber,3981,Dwg&Lot,0,1,2000,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1510,1278,5,2,2,0,Attachd,2000,2,543,2018,8,303000,WRDConv,Normal
916226170,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014,IRONWOOD,67600,0,202900,270500,Timber,3517,Dwg&Lot,0,1,2000,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1322,1337,4,1,1,0,Attachd,2000,2,586,2016,2,261000,WRDConv,Normal
916252321,RESIDENTIAL,CONDO,50014,HAMILTON,25600,0,140700,166300,GrnHill,3755,Dwg&Lot,0,1,1986,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,934,0,5,2,0,0,None,0,0,0,2019,2,225000,WRDConv,Normal
916260020,RESIDENTIAL,CONDO,50014,HAMILTON,80100,0,213700,293800,GrnHill,11755,Dwg&Lot,0,1,1995,P'Conc,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1352,1352,5,2,0,0,Attachd,1996,1,314,2019,5,252000,WRDConv,Normal
916262060,RESIDENTIAL,CONDO,50014,HAMILTON,82200,0,235000,317200,GrnHill,12068,Dwg&Lot,0,1,1997,P'Conc,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1504,1482,6,2,1,0,Attachd,1997,1,286,2019,2,255000,WRDConv,Normal
916264050,RESIDENTIAL,CONDO,50014,HAMILTON,63300,0,166700,230000,GrnHill,9291,Dwg&Lot,0,1,1986,C'Block,CompShg,BrkFace,Wd Sdng,None,GasFWA,Yes,1345,743,5,2,0,0,Attachd,1986,1,312,2019,1,230000,WRDConv,Normal
916266075,RESIDENTIAL,CONDO,50014,HAMILTON,32100,0,146700,178800,GrnHill,4714,Dwg&Lot,0,1,1986,C'Block,CompShg,BrkFace,Wd Sdng,None,GasFWA,Yes,901,0,4,1,0,0,Attachd,1986,1,273,2019,2,195000,WRDConv,Normal
916301065,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WORLE,110600,0,331800,442400,Timber,58149,Dwg&Lot,0,1,1954,C'Block,WdShake,HdBoard,HdBoard,Stone,GasFWA,Yes,3199,520,11,4,1,0,Detachd,1996,4,1440,2018,7,460000,WRDConv,Normal
916325140,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50014,TIMBERLAND,64300,0,192900,257200,Timber,28588,Dwg&Lot,0,1,1960,C'Block,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,1083,1296,5,2,2,0,Attachd,1960,1,364,2018,7,240000,WRDConv,Normal
916325170,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,OAKWOOD,180000,0,444500,624500,Timber,157586,Dwg&Lot,0,1,1997,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,2890,2752,7,3,1,0,Attachd,1997,3,706,2016,8,630000,WRDConv,Normal
916326020,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50014,TIMBERLAND,59300,0,177900,237200,Timber,16905,Dwg&Lot,0,1,1959,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1392,798,6,3,1,0,Attachd,1959,2,586,2019,3,260000,WRDConv,Normal
916386040,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50014,CEDAR,55600,0,166800,222400,Timber,9802,Dwg&Lot,0,1,2006,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1442,352,6,3,0,0,BuiltIn,2007,2,400,2016,3,230000,WRDConv,Normal
916386080,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50014,CEDAR,55500,0,166600,222100,Timber,9735,Dwg&Lot,0,1,2006,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1394,384,7,3,0,0,BuiltIn,2007,2,400,2016,2,209500,WRDConv,Normal
916386090,RESIDENTIAL,2-STORY 1946 & NEWER,50014,CEDAR,78400,0,235200,313600,Timber,12003,Dwg&Lot,0,1,2009,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1968,774,8,4,1,0,BuiltIn,2009,3,680,2016,9,298000,WRDConv,Normal
916386140,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,COTTONTAIL,78500,0,235500,314000,Timber,8925,Dwg&Lot,0,1,2007,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1415,1415,7,3,0,0,Attachd,2007,3,666,2018,8,294000,WRDConv,Normal
916386150,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,COTTONTAIL,80900,0,242800,323700,Timber,8446,Dwg&Lot,0,1,2011,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1642,1610,8,3,0,0,Attachd,2011,3,646,2017,7,295000,WRDConv,Normal
916376080,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50014,SUNCREST,115200,0,345700,460900,Timber,11060,Dwg&Lot,0,1,2016,P'Conc,CompShg,CemntBd,CmentBd,No Data,GasFWA,Yes,2949,1897,10,4,1,0,Attachd,2016,2,713,2016,4,79000,WRDConv,Normal
916376090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,SUNCREST,89700,0,269100,358800,Timber,15119,Dwg&Lot,0,1,2014,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1837,1814,8,3,1,0,Attachd,2014,3,670,2017,5,340000,WRDConv,Normal
916380020,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,RED FOX,93000,0,279000,372000,Timber,12476,Dwg&Lot,0,1,2012,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1730,1730,9,2,2,0,Attachd,2012,3,714,2019,3,380501,WRDConv,Normal
916380070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,RED FOX,96000,0,288100,384100,Timber,12898,Dwg&Lot,0,1,2007,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1619,1601,6,2,2,0,Attachd,2008,3,912,2018,9,407500,WRDConv,Normal
916382040,RESIDENTIAL,2-STORY 1946 & NEWER,50014,WHITETAIL,80200,0,240700,320900,Timber,8826,Dwg&Lot,0,1,2012,P'Conc,CompShg,VinylSd,Other,Stone,GasFWA,Yes,1938,848,10,4,1,0,BuiltIn,2012,3,652,2016,4,300000,WRDConv,Normal
916382140,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,RED FOX,88000,0,264000,352000,Timber,9519,Dwg&Lot,0,1,2013,P'Conc,CompShg,Wd Sdng,Wd Sdng,Stone,GasFWA,Yes,1628,1617,8,3,1,0,Attachd,2013,2,597,2019,5,343000,WRDConv,Normal
916382180,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,RED FOX,80100,0,240100,320200,Timber,9033,Dwg&Lot,0,1,2012,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1552,1542,8,3,1,0,Attachd,2012,3,676,2016,6,325000,WRDConv,Normal
916384040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,COTTONTAIL,83900,0,251500,335400,Timber,9111,Dwg&Lot,0,1,2010,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1633,1633,8,3,0,0,Attachd,2010,2,546,2017,7,294000,WRDConv,Normal
916384060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,COTTONTAIL,82900,0,248600,331500,Timber,8179,Dwg&Lot,0,1,2013,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1634,1610,8,3,0,0,Attachd,2013,2,514,2017,11,298750,WRDConv,Normal
916384110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITETAIL,87500,0,262400,349900,Timber,8841,Dwg&Lot,0,1,2011,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1620,1610,8,3,1,0,Attachd,2011,3,646,2019,5,348500,WRDConv,Normal
916384120,RESIDENTIAL,2-STORY 1946 & NEWER,50014,WHITETAIL,72600,0,217800,290400,Timber,8841,Dwg&Lot,0,1,2011,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1662,758,10,3,1,0,BuiltIn,2011,3,692,2017,7,306500,WRDConv,Normal
916384120,RESIDENTIAL,2-STORY 1946 & NEWER,50014,WHITETAIL,72600,0,217800,290400,Timber,8841,Dwg&Lot,0,1,2011,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1662,758,10,3,1,0,BuiltIn,2011,3,692,2016,5,296000,WRDConv,Normal
916384150,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITETAIL,76100,0,228100,304200,Timber,10991,Dwg&Lot,0,1,2007,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1640,1616,7,3,1,0,Attachd,2007,3,720,2018,8,305000,COD/Est,Normal
916400210,RESIDENTIAL,2-STORY 1946 & NEWER,50014,WOODVIEW,72200,0,216600,288800,Timber,36155,Dwg&Lot,0,1,1965,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,2402,942,10,4,1,0,Basment,1965,2,564,2017,9,307000,WRDConv,Normal
916400210,RESIDENTIAL,2-STORY 1946 & NEWER,50014,WOODVIEW,72200,0,216600,288800,Timber,36155,Dwg&Lot,0,1,1965,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,2402,942,10,4,1,0,Basment,1965,2,564,2016,9,182500,WRDConv,Normal
916477020,RESIDENTIAL,2-STORY 1946 & NEWER,50014,SUNDOWN,93300,0,280000,373300,Timber,12244,Dwg&Lot,0,1,2003,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,2262,1482,10,4,2,0,Attachd,2003,3,749,2016,7,385000,WRDConv,Normal
916477030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,SUNDOWN,85300,0,255700,341000,Timber,12301,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,Stone,BrkFace,GasFWA,Yes,2090,2090,7,3,1,0,Attachd,2002,2,512,2018,3,325500,WRDConv,Normal
916401035,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50014,WOODVIEW,69000,0,206900,275900,Timber,15625,Dwg&Lot,0,1,1989,C'Block,CompShg,HdBoard,ImStucc,BrkFace,GasFWA,Yes,1870,583,7,3,1,0,Attachd,1989,2,485,2017,4,232000,COD/Est,Normal
916402115,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITE OAK,68700,0,206200,274900,Timber,12416,Dwg&Lot,0,1,1986,C'Block,CompShg,VinylSd,Plywood,Stone,GasFWA,Yes,1651,1606,7,3,1,0,Attachd,1986,2,616,2018,8,264900,WRDConv,Normal
916402125,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITE OAK,58100,0,174200,232300,Timber,13811,Dwg&Lot,0,1,1987,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1137,1112,5,2,1,0,Attachd,1987,2,551,2018,4,238000,WRDConv,Normal
916402195,RESIDENTIAL,2-1/2 STORY ALL AGES,50014,WHITE OAK,82100,0,246300,328400,Timber,18135,Dwg&Lot,0,1,1992,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,2677,966,10,3,1,0,BuiltIn,1992,3,1023,2016,2,313000,WRDConv,Normal
916402205,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50014,WHITE OAK,129400,0,349400,478800,Timber,18135,Dwg&Lot,0,1,1987,Wood,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,4499,816,16,8,1,0,Attachd,2001,3,1299,2016,7,465000,WRDConv,Normal
916403020,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITE OAK,56700,0,169900,226600,Timber,8049,Dwg&Lot,0,1,1990,C'Block,CompShg,CemntBd,CmentBd,BrkFace,GasFWA,Yes,1339,1309,6,2,1,0,Attachd,1990,2,484,2016,6,231000,WRDConv,Normal
916403030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITE OAK,63500,0,190500,254000,Timber,14089,Dwg&Lot,0,1,1988,C'Block,CompShg,Plywood,Plywood,None,GasFWA,Yes,1536,1368,6,2,0,0,Attachd,1988,2,576,2018,5,257000,WRDConv,Normal
916403180,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,RED OAK,61400,0,184000,245400,Timber,12984,Dwg&Lot,0,1,1986,C'Block,CompShg,Plywood,Plywood,None,GasFWA,Yes,1366,1366,6,3,1,0,Attachd,1986,2,484,2017,10,254500,WRDConv,Normal
916403180,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,RED OAK,61400,0,184000,245400,Timber,12984,Dwg&Lot,0,1,1986,C'Block,CompShg,Plywood,Plywood,None,GasFWA,Yes,1366,1366,6,3,1,0,Attachd,1986,2,484,2016,7,248000,WRDConv,Normal
916403200,RESIDENTIAL,2-STORY 1946 & NEWER,50014,RED OAK,72400,0,217000,289400,Timber,9839,Dwg&Lot,0,1,1980,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,2237,712,7,3,1,0,BuiltIn,1980,2,440,2016,5,258000,WRDConv,Normal
916403200,RESIDENTIAL,2-STORY 1946 & NEWER,50014,RED OAK,72400,0,217000,289400,Timber,9839,Dwg&Lot,0,1,1980,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,2237,712,7,3,1,0,BuiltIn,1980,2,440,2016,1,258500,WRDConv,Normal
916403210,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50014,RED OAK,64900,0,194800,259700,Timber,9275,Dwg&Lot,0,1,1993,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1675,1130,7,3,1,0,Attachd,1993,2,400,2016,6,266500,WRDConv,Normal
916403270,RESIDENTIAL,2-STORY 1946 & NEWER,50014,BURR OAK,58100,0,174400,232500,Timber,9509,Dwg&Lot,0,1,1986,C'Block,CompShg,HdBoard,ImStucc,None,GasFWA,Yes,1590,1052,7,4,1,0,Attachd,1986,2,484,2019,1,243000,WRDConv,Normal
916403310,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50014,BURR OAK,49400,0,148000,197400,Timber,9632,Dwg&Lot,0,1,1986,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1108,1092,5,2,0,0,Attachd,1986,2,560,2017,7,222000,WRDConv,Normal
916455050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITE OAK,57900,0,173700,231600,Timber,6718,Dwg&Lot,0,1,2001,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1312,1267,5,2,0,0,Attachd,2001,2,471,2017,5,250000,WRDConv,Normal
916455080,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITE OAK,62600,0,187800,250400,Timber,7051,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1436,1436,6,3,1,0,Attachd,2002,2,388,2016,11,250000,WRDConv,Normal
916455140,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,SUNCREST,79400,0,238300,317700,Timber,11299,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1610,1600,6,2,2,0,Attachd,2002,3,800,2017,2,300000,WRDConv,Normal
916455150,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,SUNCREST,90000,0,270100,360100,Timber,11305,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1922,1922,6,2,1,0,Attachd,2002,3,692,2017,6,310000,WRDConv,Normal
916455170,RESIDENTIAL,2-STORY 1946 & NEWER,50014,SUNCREST,66000,0,197900,263900,Timber,11316,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1894,817,8,4,1,0,BuiltIn,2002,2,510,2017,7,251000,WRDConv,Normal
916460030,RESIDENTIAL,2-STORY 1946 & NEWER,50014,WHITE OAK,59400,0,178300,237700,Timber,8018,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1811,927,7,3,1,0,Attachd,1998,2,540,2017,1,210000,WRDConv,Family
916460060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,WHITE OAK,73400,0,220000,293400,Timber,7915,Dwg&Lot,0,1,1999,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1675,1666,6,3,0,0,Attachd,1999,2,435,2016,3,268000,WRDConv,Normal
916460080,RESIDENTIAL,2-STORY 1946 & NEWER,50014,WHITE OAK,62600,0,187800,250400,Timber,7898,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,VinylSd,No Data,GasFWA,Yes,1734,847,7,3,1,0,BuiltIn,2002,2,444,2017,12,246500,WRDConv,Normal
