GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,Neighborhood_RecentSoldPrice
535425100,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,GEORGE ALLEN,62700,0,188100,250800,N Ames,11766.0,Dwg&Lot,0,1,1964.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,2141.0,943.0,9.0,4.0,1.0,0.0,Attachd,1964.0,2.0,524.0,None,None,250800
535425110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,GEORGE ALLEN,56100,0,168200,224300,N Ames,11434.0,Dwg&Lot,0,1,1964.0,C'Block,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1350.0,1350.0,5.0,3.0,1.0,0.0,Attachd,1964.0,2.0,515.0,None,None,224300
535426010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,PAULSON,41600,0,124600,166200,N Ames,11374.0,Dwg&Lot,0,1,1959.0,C'Block,CompShg,WdShing,Wd Shng,Stone,GasFWA,Yes,1266.0,786.0,5.0,2.0,0.0,0.0,Attachd,1959.0,2.0,462.0,2017.0,1.0,166200
535426020,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,PAULSON,53000,0,158800,211800,N Ames,15675.0,Dwg&Lot,0,1,1959.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1561.0,1007.0,6.0,3.0,1.0,0.0,Attachd,1959.0,2.0,435.0,None,None,211800
535426030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,PAULSON,52100,0,156400,208500,N Ames,17530.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1495.0,1423.0,6.0,3.0,1.0,0.0,Attachd,1958.0,1.0,338.0,None,None,208500
535426040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,PAULSON,59800,0,179500,239300,N Ames,13884.0,Dwg&Lot,0,1,1959.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1612.0,1304.0,5.0,2.0,1.0,0.0,Attachd,1959.0,2.0,462.0,None,None,239300
535426050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,PAULSON,48100,0,144400,192500,N Ames,9840.0,Dwg&Lot,0,1,1957.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1402.0,1402.0,7.0,3.0,1.0,0.0,Attachd,1957.0,2.0,484.0,2019.0,1.0,192500
535426060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MEADOWLANE,64900,0,194600,259500,N Ames,10690.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,HdBoard,Plywood,Brk Cmn,GasFWA,Yes,1559.0,1207.0,6.0,2.0,2.0,0.0,Attachd,1958.0,2.0,487.0,2018.0,8.0,259500
535426070,RESIDENTIAL,SPLIT FOYER,50010.0,MEADOWLANE,42500,0,127400,169900,N Ames,10508.0,Dwg&Lot,0,1,1957.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1179.0,927.0,4.0,2.0,0.0,0.0,Basment,1957.0,1.0,252.0,None,None,169900
535426080,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,MEADOWLANE,46600,0,139900,186500,N Ames,10350.0,Dwg&Lot,0,1,1961.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1276.0,892.0,7.0,3.0,1.0,0.0,BuiltIn,1961.0,2.0,648.0,None,None,186500
535426090,RESIDENTIAL,SPLIT FOYER,50010.0,MEADOWLANE,51900,0,155700,207600,N Ames,10331.0,Dwg&Lot,0,1,1961.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1536.0,976.0,8.0,4.0,2.0,0.0,Basment,1961.0,2.0,560.0,None,None,207600
535426100,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MEADOWLANE,40200,0,120400,160600,N Ames,9510.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1218.0,681.0,6.0,3.0,0.0,0.0,Basment,1958.0,1.0,350.0,None,None,160600
535426110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MEADOWLANE,49000,0,146800,195800,N Ames,9733.0,Dwg&Lot,0,1,1962.0,C'Block,CompShg,WdShing,Wd Shng,BrkFace,GasFWA,Yes,1345.0,974.0,6.0,3.0,1.0,0.0,Basment,1962.0,2.0,348.0,None,None,195800
535426120,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,MEADOWLANE,58100,0,174300,232400,N Ames,10520.0,Dwg&Lot,0,1,1960.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1962.0,1294.0,6.0,4.0,1.0,0.0,BuiltIn,2006.0,1.0,638.0,None,None,232400
535426130,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,CARR,57500,0,172400,229900,N Ames,11606.0,Dwg&Lot,0,1,1969.0,P'Conc,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,2080.0,1040.0,9.0,5.0,2.0,0.0,Basment,1969.0,2.0,504.0,2016.0,12.0,229900
535426140,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CARR,40900,0,122800,163700,N Ames,10000.0,Dwg&Lot,0,1,1962.0,C'Block,Tar&Grv,Plywood,Plywood,None,GasFWA,Yes,1024.0,600.0,4.0,1.0,1.0,0.0,BuiltIn,1962.0,2.0,878.0,None,None,163700
535426150,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CARR,34900,0,104500,139400,N Ames,9000.0,Dwg&Lot,0,1,1958.0,C'Block,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1142.0,160.0,5.0,2.0,1.0,0.0,Basment,1958.0,1.0,384.0,2016.0,3.0,139400
535426160,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,CRESTWOOD,60900,0,182500,243400,N Ames,11450.0,Dwg&Lot,0,1,1958.0,C'Block,Tar&Grv,WdShing,Plywood,None,GasFWA,Yes,1605.0,1287.0,5.0,2.0,0.0,0.0,Attachd,1958.0,1.0,297.0,None,None,243400
535426170,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CRESTWOOD,66100,0,198100,264200,N Ames,12314.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1834.0,1387.0,5.0,3.0,1.0,0.0,Attachd,1958.0,2.0,420.0,None,None,264200
535426180,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CRESTWOOD,66300,0,199000,265300,N Ames,20138.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,2043.0,1444.0,6.0,3.0,1.0,0.0,Attachd,1958.0,2.0,533.0,None,None,265300
535426195,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CRESTWOOD,60100,0,180300,240400,N Ames,16321.0,Dwg&Lot,0,1,1957.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1600.0,1484.0,6.0,2.0,2.0,0.0,Attachd,1957.0,1.0,319.0,None,None,240400
535426205,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CRESTWOOD,95500,0,286500,382000,N Ames,26816.0,Dwg&Lot,0,1,1957.0,C'Block,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,3322.0,1709.0,9.0,5.0,2.0,0.0,Attachd,1957.0,2.0,473.0,None,None,382000
535426210,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,CRESTWOOD,60900,0,182800,243700,N Ames,20289.0,Dwg&Lot,0,1,1957.0,C'Block,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1920.0,960.0,8.0,4.0,2.0,0.0,2 Types,1957.0,3.0,910.0,None,None,243700
535426220,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CRESTWOOD,54200,0,162500,216700,N Ames,10460.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1632.0,1632.0,6.0,2.0,1.0,0.0,Attachd,1958.0,1.0,280.0,None,None,216700
535426230,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CRESTWOOD,60400,0,181000,241400,N Ames,9015.0,Dwg&Lot,0,1,1957.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1814.0,1814.0,7.0,3.0,1.0,0.0,Attachd,1957.0,2.0,462.0,None,None,241400
535426240,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CRESTWOOD,47100,0,141200,188300,N Ames,9015.0,Dwg&Lot,0,1,1957.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1571.0,966.0,6.0,3.0,1.0,0.0,Attachd,1957.0,2.0,462.0,2017.0,5.0,188300
535426250,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50010.0,CRESTWOOD,47600,0,142600,190200,N Ames,10350.0,Dwg&Lot,0,1,1959.0,C'Block,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,1625.0,953.0,7.0,3.0,1.0,0.0,Attachd,1959.0,1.0,308.0,None,None,190200
535426260,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CRESTWOOD,44800,0,134400,179200,N Ames,10920.0,Dwg&Lot,0,1,1960.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1253.0,1253.0,5.0,2.0,1.0,0.0,Attachd,1960.0,1.0,352.0,None,None,179200
535426270,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CARR,69400,0,208100,277500,N Ames,13662.0,Dwg&Lot,0,1,1957.0,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1854.0,1518.0,8.0,3.0,1.0,0.0,Attachd,1957.0,2.0,681.0,2016.0,6.0,277500
535426280,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50010.0,MAXWELL,87600,0,262900,350500,N Ames,20820.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,3506.0,1551.0,12.0,5.0,2.0,0.0,Attachd,1962.0,2.0,676.0,None,None,350500
535426290,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MAXWELL,65600,0,196900,262500,N Ames,11120.0,Dwg&Lot,0,1,1957.0,C'Block,WdShngl,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1878.0,1244.0,7.0,3.0,1.0,0.0,Attachd,1981.0,2.0,467.0,None,None,262500
535426300,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,MAXWELL,59700,0,179200,238900,N Ames,12015.0,Dwg&Lot,0,1,1960.0,C'Block,CompShg,WdShing,Wd Shng,Stone,GasFWA,Yes,2260.0,943.0,9.0,4.0,2.0,0.0,Attachd,1960.0,2.0,485.0,None,None,238900
535426310,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,MAXWELL,49800,0,149300,199100,N Ames,10988.0,Dwg&Lot,0,1,1961.0,C'Block,CompShg,Wd Sdng,Stucco,None,GasFWA,Yes,1775.0,455.0,7.0,3.0,1.0,0.0,Attachd,1961.0,2.0,439.0,None,None,199100
535426320,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,MAXWELL,52600,0,157600,210200,N Ames,11500.0,Dwg&Lot,0,1,1960.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1216.0,1216.0,5.0,2.0,2.0,0.0,Attachd,1960.0,2.0,560.0,2019.0,2.0,210200
535426330,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MAXWELL,44500,0,133500,178000,N Ames,11610.0,Dwg&Lot,0,1,1961.0,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1071.0,1071.0,4.0,2.0,1.0,0.0,Attachd,1961.0,2.0,552.0,2016.0,9.0,178000
535426340,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MAXWELL,51400,0,154100,205500,N Ames,19140.0,Dwg&Lot,0,1,1961.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1082.0,1082.0,4.0,2.0,0.0,0.0,Attachd,1961.0,2.0,520.0,2018.0,7.0,205500
535426350,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,GEORGE ALLEN,43200,0,129400,172600,N Ames,12929.0,Dwg&Lot,0,1,1960.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1081.0,1081.0,5.0,3.0,0.0,0.0,Carport,1960.0,1.0,401.0,None,None,172600
535427010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MEADOWLANE,67000,0,201100,268100,N Ames,16240.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1560.0,1560.0,5.0,3.0,2.0,0.0,Attachd,1958.0,2.0,472.0,None,None,268100
535427020,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MEADOWLANE,60800,0,182300,243100,N Ames,15680.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1455.0,1339.0,7.0,2.0,1.0,0.0,Attachd,1958.0,2.0,484.0,None,None,243100
535427030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MEADOWLANE,57100,0,171100,228200,N Ames,14820.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1259.0,1259.0,4.0,2.0,2.0,0.0,Attachd,1958.0,1.0,269.0,None,None,228200
535427040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,MEADOWLANE,64000,0,192000,256000,N Ames,12750.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,Wd Sdng,Wd Sdng,Stone,GasFWA,Yes,1789.0,712.0,6.0,3.0,2.0,0.0,Attachd,1958.0,2.0,471.0,None,None,256000
535427050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MEADOWLANE,62500,0,187300,249800,N Ames,13840.0,Dwg&Lot,0,1,1958.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1546.0,1546.0,7.0,3.0,1.0,0.0,Attachd,1958.0,1.0,355.0,None,None,249800
535427060,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,MEADOWLANE,57000,0,170900,227900,N Ames,12993.0,Dwg&Lot,0,1,1959.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1150.0,1150.0,6.0,3.0,1.0,0.0,Attachd,1959.0,1.0,567.0,None,None,227900
535427070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,MEADOWLANE,79400,0,238100,317500,N Ames,27650.0,Dwg&Lot,0,1,1960.0,C'Block,Tar&Grv,Wd Sdng,Wd Sdng,None,GasFWA,Yes,2069.0,585.0,9.0,4.0,1.0,0.0,Attachd,1960.0,2.0,505.0,None,None,317500
535450010,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,16TH,38000,0,114000,152000,N Ames,9240.0,Dwg&Lot,0,1,1948.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,No,1400.0,960.0,6.0,3.0,0.0,0.0,Detachd,1948.0,1.0,250.0,None,None,152000
535450020,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,16TH,49800,0,149500,199300,N Ames,9240.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,MetalSd,Wd Sdng,Stone,GasFWA,Yes,1902.0,960.0,8.0,4.0,1.0,0.0,Detachd,1949.0,2.0,540.0,None,None,199300
535450030,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,45400,0,136000,181400,N Ames,10793.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1780.0,992.0,8.0,4.0,0.0,0.0,Attachd,1949.0,2.0,410.0,2019.0,4.0,181400
535450040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,41700,0,125200,166900,N Ames,10793.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,WdShing,Wd Shng,None,GasFWA,Yes,1423.0,917.0,7.0,3.0,1.0,0.0,Attachd,1949.0,1.0,287.0,None,None,166900
535450050,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,45700,0,137100,182800,N Ames,12144.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1598.0,960.0,7.0,4.0,0.0,0.0,Detachd,2000.0,2.0,576.0,2017.0,7.0,182800
535450060,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,50400,0,151300,201700,N Ames,12144.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,WdShing,Wd Shng,None,GasFWA,Yes,1873.0,977.0,8.0,4.0,1.0,0.0,Detachd,1975.0,2.0,720.0,None,None,201700
535450070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,CARROLL,41600,0,124900,166500,N Ames,12144.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1268.0,832.0,6.0,3.0,1.0,0.0,Attachd,1949.0,1.0,288.0,None,None,166500
535450080,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,43900,0,131500,175400,N Ames,12144.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1613.0,828.0,9.0,3.0,0.0,0.0,Attachd,1950.0,1.0,276.0,None,None,175400
535450090,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,40700,0,122100,162800,N Ames,12144.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,WdShing,Wd Sdng,None,GasFWA,Yes,1436.0,891.0,6.0,2.0,1.0,0.0,Attachd,1950.0,1.0,254.0,None,None,162800
535450100,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50014.0,CARROLL,43400,0,130000,173400,N Ames,12144.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,BrkComm,Wd Sdng,None,GasFWA,Yes,1521.0,910.0,6.0,3.0,0.0,0.0,Detachd,1950.0,1.0,597.0,2017.0,6.0,173400
535450110,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,36700,0,110200,146900,N Ames,12144.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1138.0,828.0,5.0,2.0,0.0,0.0,Attachd,1949.0,1.0,240.0,None,None,146900
535450120,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,40900,0,122500,163400,N Ames,12144.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1394.0,864.0,7.0,4.0,0.0,0.0,Attachd,1950.0,1.0,240.0,None,None,163400
535450130,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,CARROLL,30900,0,92800,123700,N Ames,12144.0,Dwg&Lot,0,1,1951.0,Slab,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,996.0,0.0,7.0,3.0,0.0,0.0,Detachd,1951.0,2.0,810.0,None,None,123700
535450140,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010.0,CARROLL,23600,0,70600,94200,N Ames,8544.0,Dwg&Lot,0,1,1950.0,Slab,CompShg,BrkComm,Stone,None,WallHtr,No,1040.0,0.0,6.0,2.0,0.0,0.0,Detachd,1950.0,2.0,400.0,None,None,94200
535450150,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010.0,CARROLL,22000,0,65900,87900,N Ames,8544.0,Dwg&Lot,0,1,1950.0,Slab,CompShg,BrkComm,Stone,None,WallHtr,No,1040.0,0.0,6.0,2.0,0.0,0.0,Detachd,1950.0,2.0,420.0,None,None,87900
535450170,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010.0,14TH,25000,0,74800,99800,N Ames,10800.0,Dwg&Lot,0,1,1949.0,Slab,CompShg,BrkComm,Stone,None,GasFWA,No,1040.0,0.0,6.0,2.0,0.0,0.0,Detachd,1949.0,2.0,420.0,None,None,99800
535450180,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50014.0,14TH,31400,0,94000,125400,N Ames,10800.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,AsbShng,AsbShng,None,GasFWA,No,1192.0,720.0,6.0,4.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,125400
535450190,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,31200,0,93500,124700,N Ames,8064.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,924.0,672.0,6.0,3.0,1.0,0.0,Detachd,2003.0,2.0,576.0,None,None,124700
535450200,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,34200,0,102700,136900,N Ames,8064.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,No,1133.0,795.0,5.0,3.0,0.0,0.0,Detachd,1989.0,2.0,900.0,None,None,136900
535450210,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,39300,0,117700,157000,N Ames,8064.0,Dwg&Lot,0,1,1948.0,C'Block,CompShg,WdShing,Wd Shng,None,GasFWA,Yes,1224.0,816.0,5.0,3.0,0.0,0.0,Detachd,1950.0,1.0,280.0,2017.0,5.0,157000
535450220,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,DUFF,35400,0,106200,141600,N Ames,11664.0,Dwg&Lot,0,1,1948.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1082.0,1082.0,5.0,2.0,1.0,0.0,Detachd,1948.0,1.0,240.0,None,None,141600
535450230,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,37900,0,113700,151600,N Ames,11664.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,Wd Sdng,Wd Shng,None,GasFWA,Yes,1594.0,720.0,7.0,3.0,0.0,0.0,Detachd,1950.0,1.0,396.0,None,None,151600
535450240,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,DUFF,37000,0,110900,147900,N Ames,11664.0,Dwg&Lot,0,1,1948.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1331.0,987.0,6.0,2.0,1.0,0.0,Attachd,1948.0,1.0,257.0,None,None,147900
535450260,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,44600,0,133600,178200,N Ames,11664.0,Dwg&Lot,0,1,1948.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1781.0,951.0,7.0,4.0,1.0,0.0,Detachd,1948.0,2.0,440.0,None,None,178200
535450270,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,48800,0,146300,195100,N Ames,11664.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,WdShing,Wd Shng,None,GasFWA,Yes,1952.0,1320.0,8.0,4.0,1.0,0.0,Detachd,1950.0,1.0,256.0,None,None,195100
535450280,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,32100,0,96100,128200,N Ames,11664.0,Dwg&Lot,0,1,1948.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1188.0,720.0,5.0,2.0,0.0,0.0,Detachd,1949.0,1.0,264.0,None,None,128200
535450290,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,47100,0,141400,188500,N Ames,11664.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1909.0,825.0,8.0,4.0,0.0,0.0,Detachd,1950.0,1.0,308.0,None,None,188500
535450300,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,38700,0,116100,154800,N Ames,11664.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1565.0,901.0,6.0,4.0,0.0,0.0,Detachd,1949.0,1.0,308.0,None,None,154800
535450310,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,DUFF,46800,0,140300,187100,N Ames,10496.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1846.0,1040.0,7.0,3.0,1.0,0.0,Attachd,1949.0,1.0,315.0,None,None,187100
535450320,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,50010.0,DUFF,32200,0,96400,128600,N Ames,10375.0,Dwg&Lot,0,1,1949.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1015.0,980.0,5.0,2.0,0.0,0.0,Detachd,1949.0,1.0,240.0,None,None,128600
535451010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,16TH,33600,0,100900,134500,N Ames,8892.0,Dwg&Lot,0,1,1953.0,Stone,CompShg,WdShing,Wd Shng,None,GasFWA,Yes,900.0,105.0,5.0,3.0,0.0,0.0,Attachd,1953.0,2.0,414.0,None,None,134500
535451020,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,STAFFORD,35400,0,106300,141700,N Ames,8892.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,968.0,882.0,6.0,3.0,0.0,0.0,Attachd,1950.0,2.0,400.0,None,None,141700
535451030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,STAFFORD,30500,0,91500,122000,N Ames,7200.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,864.0,864.0,5.0,1.0,0.0,0.0,Detachd,1993.0,1.0,640.0,None,None,122000
535451040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,STAFFORD,37100,0,111200,148300,N Ames,7200.0,Dwg&Lot,0,1,1950.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,988.0,876.0,6.0,3.0,0.0,0.0,Attachd,1950.0,1.0,276.0,2016.0,7.0,148300
